"","left daughter","right daughter","split var","split point","status","prediction"
"7299",0,0,NA,0,-1,9
"7300",7964,7965,"number_of_seats",0,-3,9
"7301",7966,7967,"Year_from",0,-3,9
"7302",7968,7969,"number_of_cylinders",7,-3,9
"7303",0,0,NA,0,-1,9
"7304",0,0,NA,0,-1,9
"7305",0,0,NA,0,-1,9
"7306",7970,7971,"highway_fuel_per_100km_l",11.4,-3,9
"7307",0,0,NA,0,-1,9
"7308",0,0,NA,0,-1,9
"7309",7972,7973,"X",9116,-3,9
"7310",0,0,NA,0,-1,9
"7311",0,0,NA,0,-1,9
"7312",0,0,NA,0,-1,9
"7313",7974,7975,"mixed_fuel_consumption_per_100_km_l",16.5491820375512,-3,9
"7314",0,0,NA,0,-1,9
"7315",7976,7977,"city_fuel_per_100km_l",11.1,-3,9
"7316",7978,7979,"length_mm",1.5,-3,9
"7317",7980,7981,"X",8820.5,-3,9
"7318",0,0,NA,0,-1,9
"7319",7982,7983,"fuel_tank_capacity_l",8,-3,9
"7320",0,0,NA,0,-1,9
"7321",7984,7985,"X",9028,-3,9
"7322",7986,7987,"stroke_cycle_mm",1994.5,-3,9
"7323",7988,7989,"length_mm",395,-3,9
"7324",0,0,NA,0,-1,9
"7325",7990,7991,"number_of_cylinders",4.5,-3,9
"7326",0,0,NA,0,-1,9
"7327",7992,7993,"X",0,-3,9
"7328",7994,7995,"acceleration_0_100_km.h_s",21.55,-3,9
"7329",0,0,NA,0,-1,9
"7330",0,0,NA,0,-1,9
"7331",0,0,NA,0,-1,9
"7332",0,0,NA,0,-1,9
"7333",7996,7997,"width_mm",4.5,-3,9
"7334",0,0,NA,0,-1,9
"7335",0,0,NA,0,-1,9
"7336",0,0,NA,0,-1,8.98648285739862
"7337",0,0,NA,0,-1,8.98648285739862
"7338",7998,7999,"length_mm",4.5,-3,8.98648285739862
"7339",0,0,NA,0,-1,8.98648285739862
"7340",0,0,NA,0,-1,8.98648285739862
"7341",0,0,NA,0,-1,8.98648285739862
"7342",0,0,NA,0,-1,8.98648285739862
"7343",0,0,NA,0,-1,8.98648285739862
"7344",0,0,NA,0,-1,8.98648285739862
"7345",8000,8001,"Year_from",1972.5,-3,8.98648285739862
"7346",8002,8003,"number_of_seats",4.5,-3,9
"7347",0,0,NA,0,-1,9
"7348",0,0,NA,0,-1,9
"7349",8004,8005,"curb_weight_kg",5,-3,9
"7350",8006,8007,"valves_per_cylinder",165,-3,9
"7351",0,0,NA,0,-1,9
"7352",8008,8009,"X",50500.5,-3,8.98648285739862
"7353",8010,8011,"Year_from",1971,-3,8.98648285739862
"7354",0,0,NA,0,-1,8.98648285739862
"7355",0,0,NA,0,-1,8.98648285739862
"7356",0,0,NA,0,-1,9
"7357",0,0,NA,0,-1,9
"7358",8012,8013,"highway_fuel_per_100km_l",11.5,-3,8.98648285739862
"7359",8014,8015,"engine_hp",170,-3,8.98648285739862
"7360",8016,8017,"capacity_cm3",11.3,-3,8.98648285739862
"7361",8018,8019,"city_fuel_per_100km_l",0,-3,8.98648285739862
"7362",8020,8021,"capacity_cm3",12.45,-3,9
"7363",0,0,NA,0,-1,9
"7364",8022,8023,"Year_from",0,-3,9
"7365",0,0,NA,0,-1,9
"7366",0,0,NA,0,-1,9
"7367",8024,8025,"capacity_cm3",3.5,-3,9
"7368",0,0,NA,0,-1,9
"7369",0,0,NA,0,-1,9
"7370",0,0,NA,0,-1,8.98648285739862
"7371",8026,8027,"cylinder_bore_mm",89,-3,9
"7372",8028,8029,"fuel_tank_capacity_l",5.3491627506784,-3,9
"7373",0,0,NA,0,-1,9
"7374",8030,8031,"engine_hp_rpm",0,-3,9
"7375",0,0,NA,0,-1,9
"7376",8032,8033,"city_fuel_per_100km_l",10.6,-3,9
"7377",0,0,NA,0,-1,9
"7378",0,0,NA,0,-1,9
"7379",8034,8035,"wheelbase_mm",2.5,-3,9
"7380",0,0,NA,0,-1,9
"7381",8036,8037,"capacity_cm3",0,-3,9
"7382",8038,8039,"X",20921,-3,9
"7383",0,0,NA,0,-1,9
"7384",0,0,NA,0,-1,9
"7385",8040,8041,"engine_hp_rpm",0,-3,9
"7386",0,0,NA,0,-1,9
"7387",8042,8043,"fuel_tank_capacity_l",5.5,-3,9
"7388",8044,8045,"X",21530.5,-3,9
"7389",0,0,NA,0,-1,9
"7390",0,0,NA,0,-1,9
"7391",0,0,NA,0,-1,9
"7392",8046,8047,"maximum_torque_n_m",1991,-3,9
"7393",0,0,NA,0,-1,9
"7394",0,0,NA,0,-1,9
"7395",8048,8049,"acceleration_0_100_km.h_s",10.3819513377926,-3,9
"7396",8050,8051,"wheelbase_mm",0,-3,8.98648285739862
"7397",0,0,NA,0,-1,8.98648285739862
"7398",8052,8053,"engine_hp",176,-3,9
"7399",0,0,NA,0,-1,9
"7400",8054,8055,"number_of_seats",5.5,-3,9
"7401",8056,8057,"engine_hp_rpm",4.5,-3,9
"7402",0,0,NA,0,-1,9
"7403",0,0,NA,0,-1,9
"7404",0,0,NA,0,-1,9
"7405",8058,8059,"cylinder_bore_mm",0,-3,9
"7406",0,0,NA,0,-1,9
"7407",8060,8061,"Year_from",1994.5,-3,9
"7408",0,0,NA,0,-1,9
"7409",0,0,NA,0,-1,9
"7410",0,0,NA,0,-1,9
"7411",8062,8063,"turnover_of_maximum_torque_rpm",5.5,-3,9
"7412",8064,8065,"valves_per_cylinder",2.5,-3,9
"7413",0,0,NA,0,-1,9
"7414",8066,8067,"highway_fuel_per_100km_l",0,-3,9
"7415",8068,8069,"number_of_gears",0,-3,9
"7416",0,0,NA,0,-1,9
"7417",0,0,NA,0,-1,9
"7418",8070,8071,"curb_weight_kg",1981,-3,9
"7419",0,0,NA,0,-1,9
"7420",0,0,NA,0,-1,9
"7421",0,0,NA,0,-1,9
"7422",0,0,NA,0,-1,9
"7423",8072,8073,"number_of_seats",4.5,-3,9
"7424",0,0,NA,0,-1,9
"7425",8074,8075,"acceleration_0_100_km.h_s",11.95,-3,9
"7426",0,0,NA,0,-1,9
"7427",0,0,NA,0,-1,9
"7428",0,0,NA,0,-1,9
"7429",8076,8077,"fuel_tank_capacity_l",7.5,-3,9
"7430",0,0,NA,0,-1,9
"7431",8078,8079,"highway_fuel_per_100km_l",5.15,-3,9
"7432",8080,8081,"turnover_of_maximum_torque_rpm",0,-3,9
"7433",0,0,NA,0,-1,9
"7434",8082,8083,"engine_hp",89.5,-3,9
"7435",0,0,NA,0,-1,9
"7436",0,0,NA,0,-1,9
"7437",8084,8085,"engine_hp",148.5,-3,9
"7438",8086,8087,"X",40088.5,-3,9
"7439",0,0,NA,0,-1,9
"7440",0,0,NA,0,-1,9
"7441",8088,8089,"cylinder_bore_mm",0,-3,9
"7442",0,0,NA,0,-1,9
"7443",8090,8091,"mixed_fuel_consumption_per_100_km_l",0,-3,9
"7444",0,0,NA,0,-1,9
"7445",0,0,NA,0,-1,9
"7446",0,0,NA,0,-1,9
"7447",8092,8093,"city_fuel_per_100km_l",10.2,-3,9
"7448",8094,8095,"length_mm",3.5,-3,9
"7449",0,0,NA,0,-1,9
"7450",0,0,NA,0,-1,8.98648285739862
"7451",8096,8097,"curb_weight_kg",1.47404840169596,-3,9
"7452",8098,8099,"number_of_cylinders",1983.5,-3,9
"7453",0,0,NA,0,-1,9
"7454",8100,8101,"turnover_of_maximum_torque_rpm",8.28979590061247,-3,9
"7455",8102,8103,"curb_weight_kg",0,-3,9
"7456",0,0,NA,0,-1,9
"7457",0,0,NA,0,-1,9
"7458",8104,8105,"mixed_fuel_consumption_per_100_km_l",1978.5,-3,9
"7459",0,0,NA,0,-1,8.98648285739862
"7460",0,0,NA,0,-1,9
"7461",8106,8107,"valves_per_cylinder",0,-3,9
"7462",0,0,NA,0,-1,9
"7463",8108,8109,"X",42833.5,-3,9
"7464",8110,8111,"valves_per_cylinder",3.5,-3,9
"7465",8112,8113,"city_fuel_per_100km_l",8.85,-3,9
"7466",0,0,NA,0,-1,8.98648285739862
"7467",8114,8115,"engine_hp_rpm",44993.5,-3,8.98648285739862
"7468",0,0,NA,0,-1,9
"7469",8116,8117,"X",45273.5,-3,9
"7470",8118,8119,"stroke_cycle_mm",79,-3,9
"7471",8120,8121,"curb_weight_kg",4.47404840169597,-3,9
"7472",8122,8123,"acceleration_0_100_km.h_s",10.5,-3,8.98648285739862
"7473",8124,8125,"Year_from",1984,-3,8.98648285739862
"7474",0,0,NA,0,-1,8.98648285739862
"7475",8126,8127,"X",47789,-3,8.99420693888512
"7476",8128,8129,"stroke_cycle_mm",0,-3,9
"7477",0,0,NA,0,-1,9
"7478",0,0,NA,0,-1,9
"7479",8130,8131,"stroke_cycle_mm",0,-3,9
"7480",0,0,NA,0,-1,8.98648285739862
"7481",8132,8133,"turnover_of_maximum_torque_rpm",4.5,-3,9
"7482",0,0,NA,0,-1,9
"7483",8134,8135,"engine_hp",103,-3,9
"7484",0,0,NA,0,-1,9
"7485",8136,8137,"cylinder_bore_mm",81.5,-3,9
"7486",8138,8139,"turnover_of_maximum_torque_rpm",3,-3,9
"7487",0,0,NA,0,-1,9
"7488",8140,8141,"turnover_of_maximum_torque_rpm",83.5,-3,9
"7489",0,0,NA,0,-1,9
"7490",8142,8143,"capacity_cm3",4.5,-3,9
"7491",8144,8145,"X",63388.5,-3,9
"7492",0,0,NA,0,-1,9
"7493",8146,8147,"stroke_cycle_mm",69.5,-3,9
"7494",0,0,NA,0,-1,9
"7495",0,0,NA,0,-1,9
"7496",8148,8149,"Year_from",50172,-3,9
"7497",0,0,NA,0,-1,9
"7498",8150,8151,"city_fuel_per_100km_l",14.25,-3,9
"7499",0,0,NA,0,-1,9
"7500",8152,8153,"length_mm",12.8,-3,9
"7501",8154,8155,"mixed_fuel_consumption_per_100_km_l",9.95,-3,9
"7502",8156,8157,"mixed_fuel_consumption_per_100_km_l",10.9991820375512,-3,9
"7503",0,0,NA,0,-1,9
"7504",8158,8159,"engine_hp_rpm",4.5,-3,9
"7505",0,0,NA,0,-1,9
"7506",8160,8161,"engine_hp",115.5,-3,8.99662071434966
"7507",0,0,NA,0,-1,8.98648285739862
"7508",8162,8163,"mixed_fuel_consumption_per_100_km_l",55470,-3,9
"7509",0,0,NA,0,-1,9
"7510",8164,8165,"turnover_of_maximum_torque_rpm",0,-3,9
"7511",8166,8167,"cylinder_bore_mm",82.5,-3,9
"7512",0,0,NA,0,-1,9
"7513",0,0,NA,0,-1,9
"7514",0,0,NA,0,-1,9
"7515",8168,8169,"fuel_tank_capacity_l",0,-3,9
"7516",0,0,NA,0,-1,8.98648285739862
"7517",8170,8171,"turnover_of_maximum_torque_rpm",3.5,-3,9
"7518",8172,8173,"number_of_gears",3,-3,9
"7519",8174,8175,"X",0,-3,9
"7520",8176,8177,"fuel_tank_capacity_l",191.5,-3,9
"7521",8178,8179,"mixed_fuel_consumption_per_100_km_l",11.35,-3,9
"7522",8180,8181,"city_fuel_per_100km_l",11.5967804768642,-3,9
"7523",8182,8183,"mixed_fuel_consumption_per_100_km_l",10.7,-3,9
"7524",8184,8185,"cylinder_bore_mm",91,-3,9
"7525",0,0,NA,0,-1,9
"7526",0,0,NA,0,-1,9
"7527",8186,8187,"cylinder_bore_mm",90.5,-3,9
"7528",0,0,NA,0,-1,9
"7529",0,0,NA,0,-1,9
"7530",0,0,NA,0,-1,9
"7531",0,0,NA,0,-1,9
"7532",0,0,NA,0,-1,9
"7533",0,0,NA,0,-1,9
"7534",0,0,NA,0,-1,9
"7535",0,0,NA,0,-1,9
"7536",0,0,NA,0,-1,9
"7537",8188,8189,"engine_hp",52.5,-3,9
"7538",8190,8191,"number_of_gears",5.5,-3,9
"7539",0,0,NA,0,-1,9
"7540",0,0,NA,0,-1,9
"7541",8192,8193,"mixed_fuel_consumption_per_100_km_l",8.65,-3,9
"7542",0,0,NA,0,-1,8.98648285739862
"7543",8194,8195,"number_of_seats",3,-3,8.98648285739862
"7544",8196,8197,"mixed_fuel_consumption_per_100_km_l",13.5,-3,9
"7545",8198,8199,"engine_hp",197,-3,9
"7546",0,0,NA,0,-1,9
"7547",8200,8201,"X",0,-3,9
"7548",0,0,NA,0,-1,9
"7549",8202,8203,"number_of_seats",0,-3,9
"7550",0,0,NA,0,-1,9
"7551",0,0,NA,0,-1,9
"7552",8204,8205,"X",0,-3,9
"7553",8206,8207,"fuel_tank_capacity_l",0,-3,9
"7554",0,0,NA,0,-1,9
"7555",8208,8209,"acceleration_0_100_km.h_s",12.4,-3,9
"7556",8210,8211,"X",15255.5,-3,9
"7557",8212,8213,"capacity_cm3",0,-3,9
"7558",8214,8215,"X",8568,-3,9
"7559",8216,8217,"wheelbase_mm",0,-3,9
"7560",8218,8219,"engine_hp",290,-3,9
"7561",0,0,NA,0,-1,9
"7562",8220,8221,"engine_hp_rpm",4.5,-3,9
"7563",8222,8223,"number_of_gears",5.5,-3,9
"7564",8224,8225,"city_fuel_per_100km_l",25.6,-3,9
"7565",0,0,NA,0,-1,9
"7566",8226,8227,"number_of_gears",0,-3,9
"7567",8228,8229,"turnover_of_maximum_torque_rpm",0,-3,9
"7568",0,0,NA,0,-1,9
"7569",0,0,NA,0,-1,9
"7570",0,0,NA,0,-1,9
"7571",0,0,NA,0,-1,9
"7572",0,0,NA,0,-1,9
"7573",8230,8231,"stroke_cycle_mm",70,-3,9
"7574",0,0,NA,0,-1,9
"7575",8232,8233,"number_of_gears",6.5,-3,9
"7576",0,0,NA,0,-1,9
"7577",8234,8235,"Year_from",2002.5,-3,9
"7578",8236,8237,"city_fuel_per_100km_l",7.35,-3,9
"7579",0,0,NA,0,-1,9
"7580",8238,8239,"highway_fuel_per_100km_l",4.8,-3,9
"7581",0,0,NA,0,-1,9
"7582",8240,8241,"acceleration_0_100_km.h_s",0,-3,9
"7583",0,0,NA,0,-1,9
"7584",0,0,NA,0,-1,9
"7585",8242,8243,"cylinder_bore_mm",84.5,-3,9
"7586",0,0,NA,0,-1,9
"7587",0,0,NA,0,-1,9
"7588",0,0,NA,0,-1,9
"7589",8244,8245,"acceleration_0_100_km.h_s",14.55,-3,9
"7590",0,0,NA,0,-1,8.98648285739862
"7591",8246,8247,"X",42221.5,-3,9
"7592",8248,8249,"turnover_of_maximum_torque_rpm",3.5,-3,9
"7593",8250,8251,"acceleration_0_100_km.h_s",16.75,-3,9
"7594",8252,8253,"city_fuel_per_100km_l",15.95,-3,9
"7595",0,0,NA,0,-1,9
"7596",0,0,NA,0,-1,9
"7597",0,0,NA,0,-1,9
"7598",0,0,NA,0,-1,8.98648285739862
"7599",8254,8255,"turnover_of_maximum_torque_rpm",3.5,-3,9
"7600",0,0,NA,0,-1,9
"7601",8256,8257,"X",34874.5,-3,9
"7602",8258,8259,"number_of_seats",0,-3,9
"7603",8260,8261,"acceleration_0_100_km.h_s",8.5,-3,9
"7604",8262,8263,"mixed_fuel_consumption_per_100_km_l",0,-3,9
"7605",0,0,NA,0,-1,9
"7606",0,0,NA,0,-1,9
"7607",8264,8265,"mixed_fuel_consumption_per_100_km_l",10.45,-3,9
"7608",8266,8267,"Year_from",2007.5,-3,9
"7609",8268,8269,"turnover_of_maximum_torque_rpm",0,-3,9
"7610",0,0,NA,0,-1,9
"7611",8270,8271,"X",19356.5,-3,9
"7612",0,0,NA,0,-1,9
"7613",8272,8273,"number_of_gears",5,-3,9
"7614",0,0,NA,0,-1,9
"7615",8274,8275,"X",21804.5,-3,9
"7616",0,0,NA,0,-1,9
"7617",8276,8277,"mixed_fuel_consumption_per_100_km_l",6.2,-3,9
"7618",8278,8279,"city_fuel_per_100km_l",9.75,-3,9
"7619",0,0,NA,0,-1,9
"7620",0,0,NA,0,-1,8.98648285739862
"7621",0,0,NA,0,-1,9
"7622",8280,8281,"acceleration_0_100_km.h_s",11.65,-3,9
"7623",8282,8283,"number_of_gears",70.5,-3,9
"7624",0,0,NA,0,-1,9
"7625",8284,8285,"stroke_cycle_mm",0,-3,9
"7626",8286,8287,"Year_from",0,-3,9
"7627",0,0,NA,0,-1,9
"7628",0,0,NA,0,-1,8.98648285739862
"7629",0,0,NA,0,-1,9
"7630",0,0,NA,0,-1,9
"7631",0,0,NA,0,-1,9
"7632",8288,8289,"Year_from",2003,-3,9
"7633",0,0,NA,0,-1,9
"7634",8290,8291,"acceleration_0_100_km.h_s",10.7819513377926,-3,9
"7635",8292,8293,"engine_hp",97.5,-3,9
"7636",8294,8295,"highway_fuel_per_100km_l",5.25,-3,9
"7637",0,0,NA,0,-1,9
"7638",0,0,NA,0,-1,9
"7639",8296,8297,"curb_weight_kg",1.47404840169596,-3,9
"7640",8298,8299,"Year_from",2006,-3,9
"7641",0,0,NA,0,-1,9
"7642",0,0,NA,0,-1,9
"7643",0,0,NA,0,-1,9
"7644",8300,8301,"Year_from",1998.5,-3,9
"7645",8302,8303,"valves_per_cylinder",4.5,-3,9
"7646",0,0,NA,0,-1,9
"7647",8304,8305,"highway_fuel_per_100km_l",4.9,-3,9
"7648",8306,8307,"engine_hp",0,-3,9
"7649",0,0,NA,0,-1,9
"7650",0,0,NA,0,-1,9
"7651",8308,8309,"highway_fuel_per_100km_l",0,-3,9
"7652",8310,8311,"turnover_of_maximum_torque_rpm",4.5,-3,9
"7653",8312,8313,"turnover_of_maximum_torque_rpm",319.5,-3,9
"7654",0,0,NA,0,-1,9
"7655",8314,8315,"curb_weight_kg",1.97404840169596,-3,9
"7656",8316,8317,"acceleration_0_100_km.h_s",0,-3,9
"7657",0,0,NA,0,-1,9
"7658",0,0,NA,0,-1,8.98648285739862
"7659",8318,8319,"mixed_fuel_consumption_per_100_km_l",9.64918203755123,-3,9
"7660",8320,8321,"engine_hp",161,-3,9
"7661",0,0,NA,0,-1,9
"7662",0,0,NA,0,-1,9
"7663",8322,8323,"turnover_of_maximum_torque_rpm",2015.5,-3,9
"7664",8324,8325,"curb_weight_kg",1.47404840169596,-3,9
"7665",8326,8327,"capacity_cm3",4.5,-3,9
"7666",8328,8329,"engine_hp",2014.5,-3,9
"7667",8330,8331,"cylinder_bore_mm",4.5,-3,9
"7668",8332,8333,"highway_fuel_per_100km_l",0,-3,9
"7669",0,0,NA,0,-1,9
"7670",0,0,NA,0,-1,9
"7671",8334,8335,"highway_fuel_per_100km_l",5.35,-3,9
"7672",0,0,NA,0,-1,9
"7673",0,0,NA,0,-1,9
"7674",8336,8337,"number_of_gears",6.55,-3,9
"7675",0,0,NA,0,-1,9
"7676",0,0,NA,0,-1,9
"7677",8338,8339,"city_fuel_per_100km_l",9.88,-3,9
"7678",8340,8341,"mixed_fuel_consumption_per_100_km_l",6.35,-3,9
"7679",0,0,NA,0,-1,9
"7680",8342,8343,"number_of_seats",4.5,-3,9
"7681",8344,8345,"engine_hp",2001.5,-3,9
"7682",0,0,NA,0,-1,9
"7683",8346,8347,"turnover_of_maximum_torque_rpm",2008,-3,9
"7684",8348,8349,"turnover_of_maximum_torque_rpm",0,-3,9
"7685",0,0,NA,0,-1,9
"7686",0,0,NA,0,-1,9
"7687",0,0,NA,0,-1,9
"7688",0,0,NA,0,-1,9
"7689",0,0,NA,0,-1,9
"7690",8350,8351,"Year_from",2015.5,-3,9
"7691",0,0,NA,0,-1,9
"7692",0,0,NA,0,-1,9
"7693",0,0,NA,0,-1,9
"7694",0,0,NA,0,-1,9
"7695",0,0,NA,0,-1,9
"7696",8352,8353,"engine_hp",0,-3,9
"7697",8354,8355,"length_mm",0,-3,9
"7698",8356,8357,"number_of_gears",0,-3,9
"7699",0,0,NA,0,-1,9
"7700",0,0,NA,0,-1,9
"7701",8358,8359,"engine_hp",146,-3,9
"7702",0,0,NA,0,-1,9
"7703",0,0,NA,0,-1,9
"7704",0,0,NA,0,-1,9
"7705",8360,8361,"number_of_seats",0,-3,9
"7706",8362,8363,"turnover_of_maximum_torque_rpm",0,-3,9
"7707",0,0,NA,0,-1,9
"7708",8364,8365,"maximum_torque_n_m",2.5,-3,9
"7709",0,0,NA,0,-1,9
"7710",0,0,NA,0,-1,9
"7711",8366,8367,"number_of_gears",6.5,-3,9
"7712",0,0,NA,0,-1,9
"7713",0,0,NA,0,-1,9
"7714",0,0,NA,0,-1,9
"7715",8368,8369,"width_mm",1.5,-3,9
"7716",8370,8371,"city_fuel_per_100km_l",0,-3,9
"7717",0,0,NA,0,-1,9
"7718",0,0,NA,0,-1,9
"7719",8372,8373,"city_fuel_per_100km_l",6.15,-3,9
"7720",0,0,NA,0,-1,8.98648285739862
"7721",0,0,NA,0,-1,9
"7722",0,0,NA,0,-1,8.98648285739862
"7723",0,0,NA,0,-1,9
"7724",0,0,NA,0,-1,9
"7725",8374,8375,"length_mm",0,-3,9
"7726",8376,8377,"maximum_torque_n_m",1.5,-3,8.99746553576224
"7727",8378,8379,"city_fuel_per_100km_l",6.95,-3,8.99964860114554
"7728",8380,8381,"engine_hp_rpm",5.5,-3,8.99954942857995
"7729",8382,8383,"city_fuel_per_100km_l",10.3,-3,9
"7730",8384,8385,"acceleration_0_100_km.h_s",10.85,-3,8.99662071434966
"7731",0,0,NA,0,-1,9
"7732",0,0,NA,0,-1,8.99324142869931
"7733",0,0,NA,0,-1,8.98648285739862
"7734",8386,8387,"highway_fuel_per_100km_l",5.75,-3,9
"7735",0,0,NA,0,-1,9
"7736",0,0,NA,0,-1,9
"7737",0,0,NA,0,-1,9
"7738",8388,8389,"number_of_seats",397.5,-3,9
"7739",8390,8391,"X",66153.5,-3,9
"7740",8392,8393,"turnover_of_maximum_torque_rpm",80.4345609272981,-3,9
"7741",0,0,NA,0,-1,9
"7742",0,0,NA,0,-1,9
"7743",8394,8395,"city_fuel_per_100km_l",6.95,-3,9
"7744",0,0,NA,0,-1,9
"7745",8396,8397,"stroke_cycle_mm",83.5,-3,9
"7746",8398,8399,"engine_hp",164.5,-3,9
"7747",8400,8401,"number_of_seats",4.5,-3,8.99896021979989
"7748",0,0,NA,0,-1,9
"7749",0,0,NA,0,-1,9
"7750",0,0,NA,0,-1,8.98648285739862
"7751",8402,8403,"acceleration_0_100_km.h_s",13.35,-3,9
"7752",0,0,NA,0,-1,9
"7753",8404,8405,"X",31072,-3,9
"7754",0,0,NA,0,-1,9
"7755",8406,8407,"highway_fuel_per_100km_l",7.15,-3,9
"7756",8408,8409,"engine_hp_rpm",6.5,-3,9
"7757",8410,8411,"city_fuel_per_100km_l",2008,-3,9
"7758",0,0,NA,0,-1,8.98648285739862
"7759",0,0,NA,0,-1,9
"7760",8412,8413,"mixed_fuel_consumption_per_100_km_l",6.625,-3,9
"7761",0,0,NA,0,-1,9
"7762",8414,8415,"number_of_seats",0,-3,9
"7763",0,0,NA,0,-1,9
"7764",0,0,NA,0,-1,9
"7765",0,0,NA,0,-1,8.98648285739862
"7766",0,0,NA,0,-1,9
"7767",8416,8417,"stroke_cycle_mm",84.0497199735871,-3,9
"7768",0,0,NA,0,-1,8.98648285739862
"7769",0,0,NA,0,-1,8.98648285739862
"7770",0,0,NA,0,-1,9
"7771",8418,8419,"X",0,-3,9
"7772",8420,8421,"highway_fuel_per_100km_l",6.6,-3,8.99729657147972
"7773",8422,8423,"highway_fuel_per_100km_l",6.25,-3,8.99959529513169
"7774",8424,8425,"maximum_torque_n_m",1.5,-3,8.9922759185135
"7775",8426,8427,"fuel_tank_capacity_l",7,-3,9
"7776",8428,8429,"engine_hp",0,-3,9
"7777",0,0,NA,0,-1,8.98648285739862
"7778",8430,8431,"X",42035,-3,8.98841387777025
"7779",8432,8433,"length_mm",4.5,-3,8.99938136647133
"7780",8434,8435,"X",26723.5,-3,9
"7781",8436,8437,"mixed_fuel_consumption_per_100_km_l",6.35,-3,9
"7782",8438,8439,"acceleration_0_100_km.h_s",0,-3,9
"7783",0,0,NA,0,-1,9
"7784",8440,8441,"acceleration_0_100_km.h_s",10.1319513377926,-3,8.98648285739862
"7785",0,0,NA,0,-1,9
"7786",8442,8443,"maximum_torque_n_m",0,-3,9
"7787",0,0,NA,0,-1,9
"7788",0,0,NA,0,-1,8.98648285739862
"7789",8444,8445,"mixed_fuel_consumption_per_100_km_l",8.95,-3,9
"7790",0,0,NA,0,-1,9
"7791",8446,8447,"Year_from",2012,-3,9
"7792",8448,8449,"engine_hp",0,-3,9
"7793",8450,8451,"cylinder_bore_mm",85.9345609272981,-3,9
"7794",8452,8453,"cylinder_bore_mm",2.5,-3,9
"7795",0,0,NA,0,-1,9
"7796",8454,8455,"mixed_fuel_consumption_per_100_km_l",9.69918203755124,-3,8.99769219516562
"7797",8456,8457,"X",26447.5,-3,9
"7798",8458,8459,"X",50989,-3,9
"7799",8460,8461,"mixed_fuel_consumption_per_100_km_l",10.05,-3,9
"7800",8462,8463,"fuel_tank_capacity_l",5.8491627506784,-3,9
"7801",8464,8465,"X",40358,-3,9
"7802",8466,8467,"cylinder_bore_mm",96.5,-3,9
"7803",8468,8469,"number_of_cylinders",7,-3,9
"7804",8470,8471,"engine_hp",188.5,-3,9
"7805",0,0,NA,0,-1,8.98648285739862
"7806",8472,8473,"stroke_cycle_mm",75.5,-3,8.99930681319993
"7807",8474,8475,"capacity_cm3",3.5,-3,8.99996405015266
"7808",8476,8477,"number_of_cylinders",13.25,-3,9
"7809",8478,8479,"wheelbase_mm",0,-3,9
"7810",0,0,NA,0,-1,9
"7811",8480,8481,"number_of_seats",6.55,-3,9
"7812",0,0,NA,0,-1,9
"7813",8482,8483,"mixed_fuel_consumption_per_100_km_l",5.95,-3,9
"7814",0,0,NA,0,-1,9
"7815",0,0,NA,0,-1,9
"7816",0,0,NA,0,-1,9
"7817",8484,8485,"engine_hp",0,-3,9
"7818",8486,8487,"number_of_gears",4.5,-3,9
"7819",0,0,NA,0,-1,9
"7820",0,0,NA,0,-1,9
"7821",0,0,NA,0,-1,9
"7822",0,0,NA,0,-1,9
"7823",0,0,NA,0,-1,9
"7824",0,0,NA,0,-1,9
"7825",0,0,NA,0,-1,9
"7826",0,0,NA,0,-1,9
"7827",0,0,NA,0,-1,9
"7828",0,0,NA,0,-1,9
"7829",0,0,NA,0,-1,9
"7830",0,0,NA,0,-1,9
"7831",0,0,NA,0,-1,9
"7832",8488,8489,"number_of_seats",6,-3,9
"7833",0,0,NA,0,-1,9
"7834",8490,8491,"X",29612.5,-3,9
"7835",0,0,NA,0,-1,9
"7836",8492,8493,"engine_hp",235,-3,9
"7837",0,0,NA,0,-1,9
"7838",8494,8495,"city_fuel_per_100km_l",0,-3,9
"7839",8496,8497,"capacity_cm3",0,-3,9
"7840",0,0,NA,0,-1,9
"7841",8498,8499,"stroke_cycle_mm",91.5,-3,9
"7842",0,0,NA,0,-1,9
"7843",0,0,NA,0,-1,9
"7844",0,0,NA,0,-1,8.98648285739862
"7845",8500,8501,"mixed_fuel_consumption_per_100_km_l",5.75,-3,9
"7846",8502,8503,"X",52795.5,-3,9
"7847",0,0,NA,0,-1,9
"7848",8504,8505,"cylinder_bore_mm",79.5,-3,9
"7849",0,0,NA,0,-1,9
"7850",0,0,NA,0,-1,9
"7851",8506,8507,"capacity_cm3",0,-3,9
"7852",0,0,NA,0,-1,9
"7853",8508,8509,"engine_hp",145,-3,9
"7854",8510,8511,"acceleration_0_100_km.h_s",10.7,-3,9
"7855",0,0,NA,0,-1,9
"7856",0,0,NA,0,-1,9
"7857",8512,8513,"highway_fuel_per_100km_l",7.28979590061247,-3,9
"7858",8514,8515,"X",2.5,-3,9
"7859",0,0,NA,0,-1,9
"7860",8516,8517,"number_of_cylinders",5,-3,9
"7861",8518,8519,"engine_hp_rpm",0,-3,9
"7862",8520,8521,"fuel_tank_capacity_l",6.5,-3,9
"7863",0,0,NA,0,-1,9
"7864",0,0,NA,0,-1,8.98648285739862
"7865",8522,8523,"mixed_fuel_consumption_per_100_km_l",6.35,-3,8.99903448981419
"7866",8524,8525,"Year_from",237.5,-3,9
