"","left daughter","right daughter","split var","split point","status","prediction"
"9761",10052,10053,"Year_from",0,-3,9
"9762",0,0,NA,0,-1,9
"9763",10054,10055,"cylinder_bore_mm",72,-3,9
"9764",0,0,NA,0,-1,9
"9765",0,0,NA,0,-1,9
"9766",0,0,NA,0,-1,8.98648285739862
"9767",0,0,NA,0,-1,9
"9768",0,0,NA,0,-1,9
"9769",10056,10057,"Year_from",1987.5,-3,9
"9770",10058,10059,"Year_from",0,-3,9
"9771",0,0,NA,0,-1,9
"9772",10060,10061,"city_fuel_per_100km_l",0,-3,9
"9773",0,0,NA,0,-1,9
"9774",10062,10063,"number_of_seats",2014.5,-3,9
"9775",10064,10065,"X",34932.5,-3,9
"9776",10066,10067,"X",0,-3,9
"9777",0,0,NA,0,-1,9
"9778",0,0,NA,0,-1,8.98648285739862
"9779",10068,10069,"engine_hp",192,-3,9
"9780",10070,10071,"curb_weight_kg",1.47404840169596,-3,9
"9781",10072,10073,"X",59952,-3,9
"9782",10074,10075,"number_of_gears",11.6967804768641,-3,9
"9783",10076,10077,"mixed_fuel_consumption_per_100_km_l",7.3,-3,9
"9784",0,0,NA,0,-1,8.98648285739862
"9785",10078,10079,"turnover_of_maximum_torque_rpm",0,-3,9
"9786",10080,10081,"highway_fuel_per_100km_l",6.95,-3,9
"9787",0,0,NA,0,-1,9
"9788",10082,10083,"acceleration_0_100_km.h_s",9.93195133779265,-3,9
"9789",0,0,NA,0,-1,9
"9790",0,0,NA,0,-1,9
"9791",0,0,NA,0,-1,9
"9792",10084,10085,"cylinder_bore_mm",75.5,-3,9
"9793",10086,10087,"acceleration_0_100_km.h_s",0,-3,9
"9794",0,0,NA,0,-1,9
"9795",10088,10089,"highway_fuel_per_100km_l",7.58979590061247,-3,9
"9796",10090,10091,"maximum_torque_n_m",0,-3,9
"9797",0,0,NA,0,-1,9
"9798",0,0,NA,0,-1,9
"9799",0,0,NA,0,-1,9
"9800",10092,10093,"acceleration_0_100_km.h_s",7.15,-3,9
"9801",0,0,NA,0,-1,9
"9802",0,0,NA,0,-1,9
"9803",10094,10095,"fuel_tank_capacity_l",5.5,-3,9
"9804",0,0,NA,0,-1,9
"9805",10096,10097,"cylinder_bore_mm",84,-3,9
"9806",10098,10099,"city_fuel_per_100km_l",17.15,-3,9
"9807",10100,10101,"engine_hp",212.5,-3,9
"9808",10102,10103,"highway_fuel_per_100km_l",2.5,-3,9
"9809",0,0,NA,0,-1,9
"9810",10104,10105,"valves_per_cylinder",3.5,-3,9
"9811",10106,10107,"mixed_fuel_consumption_per_100_km_l",8.75,-3,9
"9812",0,0,NA,0,-1,9
"9813",10108,10109,"number_of_seats",6,-3,9
"9814",10110,10111,"fuel_tank_capacity_l",0,-3,9
"9815",0,0,NA,0,-1,9
"9816",10112,10113,"stroke_cycle_mm",81,-3,9
"9817",10114,10115,"X",32621.5,-3,9
"9818",10116,10117,"cylinder_bore_mm",0,-3,9
"9819",0,0,NA,0,-1,9
"9820",10118,10119,"Year_from",2006.5,-3,9
"9821",0,0,NA,0,-1,9
"9822",10120,10121,"city_fuel_per_100km_l",14.45,-3,8.99937613187994
"9823",0,0,NA,0,-1,8.98648285739862
"9824",10122,10123,"city_fuel_per_100km_l",11.35,-3,9
"9825",10124,10125,"engine_hp",263,-3,9
"9826",10126,10127,"X",69258.5,-3,9
"9827",10128,10129,"valves_per_cylinder",84.0497199735871,-3,9
"9828",10130,10131,"X",57460,-3,8.99613795925675
"9829",10132,10133,"number_of_seats",3,-3,8.99959650320593
"9830",10134,10135,"highway_fuel_per_100km_l",7.58979590061247,-3,8.99962101469342
"9831",10136,10137,"X",19413,-3,8.99992141196162
"9832",0,0,NA,0,-1,9
"9833",10138,10139,"turnover_of_maximum_torque_rpm",0,-3,9
"9834",0,0,NA,0,-1,9
"9835",0,0,NA,0,-1,9
"9836",10140,10141,"Year_from",2014.5,-3,9
"9837",0,0,NA,0,-1,9
"9838",0,0,NA,0,-1,8.98648285739862
"9839",10142,10143,"capacity_cm3",3.5,-3,9
"9840",0,0,NA,0,-1,9
"9841",10144,10145,"number_of_seats",0,-3,9
"9842",10146,10147,"capacity_cm3",1.5,-3,9
"9843",0,0,NA,0,-1,9
"9844",0,0,NA,0,-1,8.98648285739862
"9845",10148,10149,"fuel_tank_capacity_l",1.5,-3,9
"9846",10150,10151,"X",26587,-3,9
"9847",0,0,NA,0,-1,9
"9848",0,0,NA,0,-1,9
"9849",10152,10153,"acceleration_0_100_km.h_s",8,-3,9
"9850",0,0,NA,0,-1,9
"9851",0,0,NA,0,-1,9
"9852",0,0,NA,0,-1,9
"9853",10154,10155,"number_of_seats",0,-3,9
"9854",10156,10157,"number_of_gears",0,-3,9
"9855",0,0,NA,0,-1,9
"9856",0,0,NA,0,-1,9
"9857",10158,10159,"number_of_cylinders",0,-3,9
"9858",0,0,NA,0,-1,9
"9859",10160,10161,"width_mm",0,-3,9
"9860",0,0,NA,0,-1,9
"9861",0,0,NA,0,-1,9
"9862",10162,10163,"fuel_tank_capacity_l",0,-3,9
"9863",0,0,NA,0,-1,9
"9864",0,0,NA,0,-1,9
"9865",0,0,NA,0,-1,9
"9866",0,0,NA,0,-1,9
"9867",10164,10165,"Year_from",0,-3,9
"9868",0,0,NA,0,-1,9
"9869",10166,10167,"city_fuel_per_100km_l",11.65,-3,9
"9870",0,0,NA,0,-1,9
"9871",10168,10169,"Year_from",1992.5,-3,9
"9872",0,0,NA,0,-1,8.98648285739862
"9873",10170,10171,"fuel_tank_capacity_l",7.5,-3,9
"9874",0,0,NA,0,-1,9
"9875",10172,10173,"Year_from",1985,-3,9
"9876",10174,10175,"turnover_of_maximum_torque_rpm",4.14475880666011,-3,9
"9877",0,0,NA,0,-1,9
"9878",0,0,NA,0,-1,9
"9879",0,0,NA,0,-1,9
"9880",10176,10177,"valves_per_cylinder",0,-3,9
"9881",0,0,NA,0,-1,9
"9882",0,0,NA,0,-1,9
"9883",10178,10179,"acceleration_0_100_km.h_s",0,-3,9
"9884",0,0,NA,0,-1,9
"9885",10180,10181,"turnover_of_maximum_torque_rpm",4.5,-3,9
"9886",10182,10183,"cylinder_bore_mm",85.9345609272981,-3,9
"9887",10184,10185,"curb_weight_kg",0,-3,9
"9888",10186,10187,"cylinder_bore_mm",82.5,-3,9
"9889",0,0,NA,0,-1,9
"9890",0,0,NA,0,-1,9
"9891",0,0,NA,0,-1,9
"9892",10188,10189,"city_fuel_per_100km_l",0,-3,9
"9893",0,0,NA,0,-1,9
"9894",0,0,NA,0,-1,9
"9895",0,0,NA,0,-1,9
"9896",10190,10191,"X",0,-3,9
"9897",0,0,NA,0,-1,9
"9898",10192,10193,"acceleration_0_100_km.h_s",14.6,-3,9
"9899",0,0,NA,0,-1,9
"9900",0,0,NA,0,-1,8.98648285739862
"9901",0,0,NA,0,-1,9
"9902",0,0,NA,0,-1,9
"9903",0,0,NA,0,-1,9
"9904",10194,10195,"capacity_cm3",1.5,-3,9
"9905",0,0,NA,0,-1,9
"9906",10196,10197,"engine_hp",82.5,-3,9
"9907",0,0,NA,0,-1,9
"9908",0,0,NA,0,-1,8.98648285739862
"9909",10198,10199,"mixed_fuel_consumption_per_100_km_l",8.5,-3,9
"9910",10200,10201,"turnover_of_maximum_torque_rpm",3.5,-3,9
"9911",0,0,NA,0,-1,9
"9912",0,0,NA,0,-1,9
"9913",0,0,NA,0,-1,9
"9914",10202,10203,"fuel_tank_capacity_l",5.5,-3,9
"9915",0,0,NA,0,-1,9
"9916",0,0,NA,0,-1,9
"9917",10204,10205,"curb_weight_kg",5.47404840169597,-3,9
"9918",10206,10207,"engine_hp",0,-3,9
"9919",0,0,NA,0,-1,9
"9920",0,0,NA,0,-1,9
"9921",10208,10209,"cylinder_bore_mm",1965.5,-3,9
"9922",0,0,NA,0,-1,8.98648285739862
"9923",0,0,NA,0,-1,9
"9924",0,0,NA,0,-1,8.98648285739862
"9925",10210,10211,"mixed_fuel_consumption_per_100_km_l",13.3,-3,9
"9926",10212,10213,"X",50169.5,-3,9
"9927",0,0,NA,0,-1,9
"9928",10214,10215,"maximum_torque_n_m",8.5,-3,9
"9929",0,0,NA,0,-1,9
"9930",0,0,NA,0,-1,9
"9931",0,0,NA,0,-1,9
"9932",0,0,NA,0,-1,9
"9933",10216,10217,"cylinder_bore_mm",87.4345609272981,-3,9
"9934",0,0,NA,0,-1,9
"9935",0,0,NA,0,-1,9
"9936",10218,10219,"length_mm",0,-3,9
"9937",10220,10221,"mixed_fuel_consumption_per_100_km_l",7.15,-3,9
"9938",10222,10223,"city_fuel_per_100km_l",5.3,-3,9
"9939",0,0,NA,0,-1,9
"9940",0,0,NA,0,-1,9
"9941",10224,10225,"stroke_cycle_mm",75,-3,9
"9942",0,0,NA,0,-1,9
"9943",0,0,NA,0,-1,9
"9944",10226,10227,"length_mm",0,-3,9
"9945",0,0,NA,0,-1,9
"9946",0,0,NA,0,-1,8.98648285739862
"9947",10228,10229,"acceleration_0_100_km.h_s",10.85,-3,9
"9948",10230,10231,"cylinder_bore_mm",78.5,-3,9
"9949",0,0,NA,0,-1,9
"9950",0,0,NA,0,-1,9
"9951",0,0,NA,0,-1,9
"9952",0,0,NA,0,-1,9
"9953",10232,10233,"curb_weight_kg",5,-3,9
"9954",10234,10235,"stroke_cycle_mm",0,-3,9
"9955",0,0,NA,0,-1,9
"9956",0,0,NA,0,-1,9
"9957",0,0,NA,0,-1,9
"9958",10236,10237,"capacity_cm3",0,-3,9
"9959",0,0,NA,0,-1,9
"9960",10238,10239,"number_of_seats",0,-3,9
"9961",0,0,NA,0,-1,9
"9962",10240,10241,"fuel_tank_capacity_l",6.5,-3,9
"9963",0,0,NA,0,-1,9
"9964",10242,10243,"fuel_tank_capacity_l",0,-3,9
"9965",0,0,NA,0,-1,9
"9966",0,0,NA,0,-1,9
"9967",10244,10245,"valves_per_cylinder",0,-3,9
"9968",0,0,NA,0,-1,8.98648285739862
"9969",10246,10247,"fuel_tank_capacity_l",5.5,-3,9
"9970",10248,10249,"highway_fuel_per_100km_l",7.45,-3,9
"9971",0,0,NA,0,-1,9
"9972",10250,10251,"highway_fuel_per_100km_l",5.35,-3,9
"9973",0,0,NA,0,-1,9
"9974",0,0,NA,0,-1,9
"9975",10252,10253,"engine_hp",0,-3,9
"9976",0,0,NA,0,-1,9
"9977",0,0,NA,0,-1,9
"9978",0,0,NA,0,-1,9
"9979",10254,10255,"fuel_tank_capacity_l",0,-3,9
"9980",10256,10257,"engine_hp_rpm",5.5,-3,9
"9981",0,0,NA,0,-1,9
"9982",0,0,NA,0,-1,9
"9983",10258,10259,"mixed_fuel_consumption_per_100_km_l",8.55,-3,9
"9984",0,0,NA,0,-1,9
"9985",10260,10261,"valves_per_cylinder",0,-3,9
"9986",10262,10263,"acceleration_0_100_km.h_s",13.45,-3,9
"9987",0,0,NA,0,-1,9
"9988",10264,10265,"city_fuel_per_100km_l",0,-3,9
"9989",0,0,NA,0,-1,9
"9990",0,0,NA,0,-1,9
"9991",10266,10267,"capacity_cm3",0,-3,9
"9992",0,0,NA,0,-1,9
"9993",0,0,NA,0,-1,9
"9994",0,0,NA,0,-1,9
"9995",0,0,NA,0,-1,9
"9996",0,0,NA,0,-1,8.98648285739862
"9997",10268,10269,"city_fuel_per_100km_l",8.65,-3,9
"9998",0,0,NA,0,-1,9
"9999",0,0,NA,0,-1,9
"10000",0,0,NA,0,-1,9
"10001",0,0,NA,0,-1,9
"10002",10270,10271,"valves_per_cylinder",0,-3,9
"10003",0,0,NA,0,-1,9
"10004",0,0,NA,0,-1,9
"10005",10272,10273,"cylinder_bore_mm",73,-3,9
"10006",10274,10275,"mixed_fuel_consumption_per_100_km_l",4.95,-3,9
"10007",0,0,NA,0,-1,9
"10008",0,0,NA,0,-1,9
"10009",10276,10277,"X",54616.5,-3,9
"10010",10278,10279,"Year_from",2005.5,-3,9
"10011",10280,10281,"cylinder_bore_mm",80.5,-3,9
"10012",0,0,NA,0,-1,9
"10013",10282,10283,"engine_hp_rpm",5.5,-3,9
"10014",0,0,NA,0,-1,9
"10015",0,0,NA,0,-1,9
"10016",0,0,NA,0,-1,9
"10017",0,0,NA,0,-1,9
"10018",10284,10285,"stroke_cycle_mm",3,-3,9
"10019",10286,10287,"highway_fuel_per_100km_l",0,-3,9
"10020",0,0,NA,0,-1,8.98648285739862
"10021",0,0,NA,0,-1,9
"10022",10288,10289,"mixed_fuel_consumption_per_100_km_l",8,-3,9
"10023",0,0,NA,0,-1,9
"10024",0,0,NA,0,-1,9
"10025",10290,10291,"stroke_cycle_mm",0,-3,9
"10026",0,0,NA,0,-1,9
"10027",10292,10293,"length_mm",0,-3,9
"10028",10294,10295,"mixed_fuel_consumption_per_100_km_l",0,-3,9
"10029",0,0,NA,0,-1,9
"10030",0,0,NA,0,-1,9
"10031",10296,10297,"wheelbase_mm",2.5,-3,9
"10032",0,0,NA,0,-1,9
"10033",0,0,NA,0,-1,9
"10034",0,0,NA,0,-1,9
"10035",10298,10299,"number_of_gears",0,-3,9
"10036",0,0,NA,0,-1,9
"10037",0,0,NA,0,-1,9
"10038",0,0,NA,0,-1,9
"10039",10300,10301,"engine_hp",112.5,-3,9
"10040",0,0,NA,0,-1,9
"10041",0,0,NA,0,-1,9
"10042",10302,10303,"Year_from",34646,-3,9
"10043",0,0,NA,0,-1,9
"10044",0,0,NA,0,-1,9
"10045",10304,10305,"fuel_tank_capacity_l",4.5,-3,9
"10046",10306,10307,"X",5,-3,9
"10047",10308,10309,"stroke_cycle_mm",0,-3,9
"10048",0,0,NA,0,-1,9
"10049",10310,10311,"cylinder_bore_mm",0,-3,9
"10050",10312,10313,"mixed_fuel_consumption_per_100_km_l",7.95,-3,9
"10051",10314,10315,"turnover_of_maximum_torque_rpm",153,-3,9
"10052",0,0,NA,0,-1,9
"10053",10316,10317,"engine_hp_rpm",0,-3,9
"10054",10318,10319,"Year_from",2003.5,-3,9
"10055",0,0,NA,0,-1,9
"10056",10320,10321,"stroke_cycle_mm",0,-3,9
"10057",10322,10323,"city_fuel_per_100km_l",11.85,-3,9
"10058",0,0,NA,0,-1,8.98648285739862
"10059",10324,10325,"stroke_cycle_mm",71.5,-3,9
"10060",0,0,NA,0,-1,8.98648285739862
"10061",10326,10327,"mixed_fuel_consumption_per_100_km_l",8.1,-3,9
"10062",10328,10329,"number_of_gears",4.91703454789045,-3,9
"10063",0,0,NA,0,-1,9
"10064",0,0,NA,0,-1,9
"10065",10330,10331,"valves_per_cylinder",0,-3,9
"10066",0,0,NA,0,-1,9
"10067",10332,10333,"cylinder_bore_mm",82.5,-3,9
"10068",0,0,NA,0,-1,9
"10069",10334,10335,"fuel_tank_capacity_l",5.5,-3,9
"10070",10336,10337,"engine_hp",101,-3,9
"10071",0,0,NA,0,-1,9
"10072",0,0,NA,0,-1,9
"10073",10338,10339,"stroke_cycle_mm",81,-3,9
"10074",10340,10341,"Year_from",1992.5,-3,9
"10075",0,0,NA,0,-1,9
"10076",0,0,NA,0,-1,9
"10077",0,0,NA,0,-1,9
"10078",0,0,NA,0,-1,9
"10079",10342,10343,"X",27064.5,-3,9
"10080",0,0,NA,0,-1,9
"10081",10344,10345,"highway_fuel_per_100km_l",0,-3,9
"10082",0,0,NA,0,-1,9
"10083",10346,10347,"city_fuel_per_100km_l",0,-3,9
"10084",0,0,NA,0,-1,9
"10085",0,0,NA,0,-1,9
"10086",0,0,NA,0,-1,9
"10087",10348,10349,"number_of_gears",5.5,-3,9
"10088",10350,10351,"cylinder_bore_mm",1997.5,-3,9
"10089",0,0,NA,0,-1,9
"10090",0,0,NA,0,-1,8.98648285739862
"10091",10352,10353,"acceleration_0_100_km.h_s",0,-3,9
"10092",0,0,NA,0,-1,9
"10093",10354,10355,"maximum_torque_n_m",5,-3,9
"10094",0,0,NA,0,-1,9
"10095",10356,10357,"acceleration_0_100_km.h_s",9.2,-3,9
"10096",0,0,NA,0,-1,9
"10097",10358,10359,"cylinder_bore_mm",91.5,-3,9
"10098",10360,10361,"number_of_seats",9.2,-3,9
"10099",0,0,NA,0,-1,9
"10100",10362,10363,"Year_from",2000.5,-3,9
"10101",0,0,NA,0,-1,9
"10102",0,0,NA,0,-1,8.98648285739862
"10103",10364,10365,"engine_hp",0,-3,9
"10104",0,0,NA,0,-1,9
"10105",0,0,NA,0,-1,9
"10106",10366,10367,"turnover_of_maximum_torque_rpm",0,-3,9
"10107",10368,10369,"number_of_cylinders",0,-3,9
"10108",10370,10371,"mixed_fuel_consumption_per_100_km_l",7.75,-3,9
"10109",0,0,NA,0,-1,9
"10110",0,0,NA,0,-1,9
"10111",10372,10373,"acceleration_0_100_km.h_s",8.45,-3,9
"10112",0,0,NA,0,-1,9
"10113",10374,10375,"cylinder_bore_mm",1.5,-3,9
"10114",10376,10377,"wheelbase_mm",2.5,-3,9
"10115",10378,10379,"engine_hp_rpm",6.5,-3,9
"10116",0,0,NA,0,-1,9
"10117",10380,10381,"X",50696.5,-3,9
"10118",10382,10383,"turnover_of_maximum_torque_rpm",0,-3,9
"10119",10384,10385,"highway_fuel_per_100km_l",6.9,-3,9
"10120",10386,10387,"fuel_tank_capacity_l",7.5,-3,8.99957088436186
"10121",0,0,NA,0,-1,8.99324142869931
"10122",10388,10389,"capacity_cm3",1.5,-3,9
"10123",10390,10391,"valves_per_cylinder",3.61505980194624,-3,9
"10124",0,0,NA,0,-1,9
"10125",10392,10393,"engine_hp_rpm",0,-3,9
"10126",10394,10395,"turnover_of_maximum_torque_rpm",50720,-3,9
"10127",0,0,NA,0,-1,9
"10128",10396,10397,"valves_per_cylinder",5,-3,9
"10129",0,0,NA,0,-1,9
"10130",0,0,NA,0,-1,9
"10131",0,0,NA,0,-1,8.99098857159908
"10132",10398,10399,"acceleration_0_100_km.h_s",4.9,-3,8.99662071434966
"10133",10400,10401,"length_mm",4.5,-3,9
"10134",10402,10403,"Year_from",2005.5,-3,8.99887357144988
"10135",10404,10405,"engine_hp",367.5,-3,8.99983714286022
"10136",10406,10407,"X",19350.5,-3,8.99806897962837
"10137",10408,10409,"engine_hp",235.5,-3,8.99995988978457
"10138",0,0,NA,0,-1,9
"10139",10410,10411,"highway_fuel_per_100km_l",0,-3,9
"10140",10412,10413,"cylinder_bore_mm",0,-3,9
"10141",10414,10415,"width_mm",4,-3,9
"10142",10416,10417,"width_mm",2.5,-3,9
"10143",10418,10419,"highway_fuel_per_100km_l",9.35,-3,9
"10144",0,0,NA,0,-1,9
"10145",10420,10421,"maximum_torque_n_m",0,-3,9
"10146",0,0,NA,0,-1,9
"10147",10422,10423,"highway_fuel_per_100km_l",8.25,-3,9
"10148",0,0,NA,0,-1,9
"10149",10424,10425,"city_fuel_per_100km_l",14.3,-3,9
"10150",0,0,NA,0,-1,9
"10151",0,0,NA,0,-1,9
"10152",0,0,NA,0,-1,9
"10153",0,0,NA,0,-1,9
"10154",0,0,NA,0,-1,9
"10155",0,0,NA,0,-1,9
"10156",0,0,NA,0,-1,8.98648285739862
"10157",10426,10427,"curb_weight_kg",1.47404840169596,-3,9
"10158",0,0,NA,0,-1,9
"10159",0,0,NA,0,-1,9
"10160",0,0,NA,0,-1,9
"10161",10428,10429,"maximum_torque_n_m",3.5,-3,9
"10162",0,0,NA,0,-1,9
"10163",10430,10431,"maximum_torque_n_m",1.5,-3,9
"10164",0,0,NA,0,-1,8.98648285739862
"10165",0,0,NA,0,-1,9
"10166",0,0,NA,0,-1,9
"10167",10432,10433,"mixed_fuel_consumption_per_100_km_l",9.2,-3,9
"10168",10434,10435,"number_of_gears",4.5,-3,9
"10169",0,0,NA,0,-1,9
"10170",10436,10437,"engine_hp_rpm",0,-3,9
"10171",0,0,NA,0,-1,9
"10172",0,0,NA,0,-1,9
"10173",10438,10439,"Year_from",1995.5,-3,9
"10174",0,0,NA,0,-1,9
"10175",10440,10441,"engine_hp",0,-3,9
"10176",0,0,NA,0,-1,8.98648285739862
"10177",0,0,NA,0,-1,9
"10178",0,0,NA,0,-1,9
"10179",10442,10443,"acceleration_0_100_km.h_s",0,-3,9
"10180",10444,10445,"curb_weight_kg",1.47404840169596,-3,9
"10181",0,0,NA,0,-1,9
"10182",10446,10447,"stroke_cycle_mm",90,-3,9
"10183",0,0,NA,0,-1,9
"10184",0,0,NA,0,-1,9
"10185",10448,10449,"engine_hp",289,-3,9
"10186",0,0,NA,0,-1,9
"10187",10450,10451,"mixed_fuel_consumption_per_100_km_l",4879,-3,9
"10188",0,0,NA,0,-1,9
"10189",10452,10453,"highway_fuel_per_100km_l",15.25,-3,9
"10190",0,0,NA,0,-1,9
"10191",10454,10455,"stroke_cycle_mm",82,-3,9
"10192",10456,10457,"curb_weight_kg",76.5,-3,9
"10193",0,0,NA,0,-1,9
"10194",10458,10459,"acceleration_0_100_km.h_s",16137,-3,9
"10195",10460,10461,"length_mm",2000,-3,9
"10196",0,0,NA,0,-1,9
"10197",10462,10463,"stroke_cycle_mm",73,-3,9
"10198",0,0,NA,0,-1,9
"10199",10464,10465,"acceleration_0_100_km.h_s",9.68195133779265,-3,9
"10200",0,0,NA,0,-1,9
"10201",10466,10467,"number_of_gears",0,-3,9
"10202",0,0,NA,0,-1,9
"10203",10468,10469,"X",26082,-3,9
"10204",10470,10471,"engine_hp",0,-3,9
"10205",0,0,NA,0,-1,9
"10206",0,0,NA,0,-1,8.98648285739862
"10207",10472,10473,"stroke_cycle_mm",80.5497199735871,-3,9
"10208",10474,10475,"capacity_cm3",81,-3,9
"10209",0,0,NA,0,-1,9
"10210",10476,10477,"mixed_fuel_consumption_per_100_km_l",0,-3,9
"10211",0,0,NA,0,-1,9
"10212",10478,10479,"city_fuel_per_100km_l",11.0967804768642,-3,9
"10213",10480,10481,"capacity_cm3",6.5,-3,9
"10214",0,0,NA,0,-1,9
"10215",0,0,NA,0,-1,9
"10216",10482,10483,"curb_weight_kg",0,-3,9
"10217",10484,10485,"number_of_gears",0,-3,9
"10218",0,0,NA,0,-1,8.98648285739862
"10219",10486,10487,"acceleration_0_100_km.h_s",12.4,-3,9
"10220",10488,10489,"highway_fuel_per_100km_l",0,-3,9
"10221",10490,10491,"stroke_cycle_mm",83.5,-3,9
"10222",0,0,NA,0,-1,9
"10223",0,0,NA,0,-1,9
"10224",0,0,NA,0,-1,9
"10225",10492,10493,"highway_fuel_per_100km_l",0,-3,9
"10226",0,0,NA,0,-1,9
"10227",0,0,NA,0,-1,9
"10228",0,0,NA,0,-1,9
"10229",10494,10495,"engine_hp_rpm",5.5,-3,9
"10230",10496,10497,"fuel_tank_capacity_l",80,-3,9
"10231",0,0,NA,0,-1,9
"10232",10498,10499,"city_fuel_per_100km_l",9.65,-3,9
"10233",0,0,NA,0,-1,9
"10234",0,0,NA,0,-1,9
"10235",10500,10501,"acceleration_0_100_km.h_s",10.7819513377926,-3,9
"10236",0,0,NA,0,-1,8.98648285739862
"10237",10502,10503,"number_of_gears",88.5,-3,9
"10238",0,0,NA,0,-1,9
"10239",10504,10505,"Year_from",1988.5,-3,9
"10240",0,0,NA,0,-1,9
"10241",10506,10507,"X",61074,-3,9
"10242",0,0,NA,0,-1,8.98648285739862
"10243",10508,10509,"highway_fuel_per_100km_l",7.58979590061247,-3,9
"10244",0,0,NA,0,-1,8.98648285739862
"10245",10510,10511,"turnover_of_maximum_torque_rpm",5.5,-3,9
"10246",0,0,NA,0,-1,9
"10247",10512,10513,"cylinder_bore_mm",91,-3,9
"10248",0,0,NA,0,-1,9
"10249",10514,10515,"mixed_fuel_consumption_per_100_km_l",9.95,-3,9
"10250",0,0,NA,0,-1,9
"10251",10516,10517,"city_fuel_per_100km_l",0,-3,9
"10252",0,0,NA,0,-1,8.98648285739862
"10253",10518,10519,"maximum_torque_n_m",2.5,-3,9
"10254",0,0,NA,0,-1,9
"10255",10520,10521,"fuel_tank_capacity_l",6.6,-3,9
"10256",10522,10523,"stroke_cycle_mm",0,-3,9
"10257",0,0,NA,0,-1,9
"10258",10524,10525,"acceleration_0_100_km.h_s",7.75,-3,9
"10259",0,0,NA,0,-1,9
"10260",0,0,NA,0,-1,9
"10261",0,0,NA,0,-1,9
"10262",10526,10527,"acceleration_0_100_km.h_s",13.2,-3,9
"10263",0,0,NA,0,-1,9
"10264",0,0,NA,0,-1,9
"10265",10528,10529,"X",53494,-3,9
"10266",0,0,NA,0,-1,9
"10267",10530,10531,"fuel_tank_capacity_l",0,-3,9
"10268",10532,10533,"engine_hp",0,-3,9
"10269",10534,10535,"Year_from",0,-3,9
"10270",0,0,NA,0,-1,9
"10271",10536,10537,"curb_weight_kg",5,-3,9
"10272",0,0,NA,0,-1,9
"10273",10538,10539,"turnover_of_maximum_torque_rpm",0,-3,9
"10274",0,0,NA,0,-1,9
"10275",10540,10541,"maximum_torque_n_m",100.5,-3,9
"10276",10542,10543,"mixed_fuel_consumption_per_100_km_l",0,-3,9
"10277",10544,10545,"stroke_cycle_mm",85.0497199735871,-3,9
"10278",0,0,NA,0,-1,9
"10279",10546,10547,"stroke_cycle_mm",75.5,-3,9
"10280",10548,10549,"city_fuel_per_100km_l",8.5,-3,9
"10281",0,0,NA,0,-1,9
"10282",10550,10551,"city_fuel_per_100km_l",0,-3,9
"10283",0,0,NA,0,-1,9
"10284",0,0,NA,0,-1,8.98648285739862
"10285",10552,10553,"X",50197.5,-3,9
"10286",0,0,NA,0,-1,9
"10287",10554,10555,"Year_from",0,-3,9
"10288",0,0,NA,0,-1,9
"10289",10556,10557,"length_mm",0,-3,9
"10290",0,0,NA,0,-1,9
"10291",10558,10559,"engine_hp_rpm",5.5,-3,9
"10292",0,0,NA,0,-1,9
"10293",10560,10561,"length_mm",3.5,-3,9
"10294",0,0,NA,0,-1,9
"10295",10562,10563,"maximum_torque_n_m",3.5,-3,9
"10296",0,0,NA,0,-1,9
"10297",0,0,NA,0,-1,9
"10298",0,0,NA,0,-1,8.98648285739862
"10299",10564,10565,"highway_fuel_per_100km_l",7.88979590061247,-3,9
"10300",10566,10567,"engine_hp",2007,-3,9
"10301",0,0,NA,0,-1,9
"10302",10568,10569,"mixed_fuel_consumption_per_100_km_l",5.85,-3,9
"10303",0,0,NA,0,-1,9
"10304",0,0,NA,0,-1,9
"10305",0,0,NA,0,-1,9
"10306",0,0,NA,0,-1,8.98648285739862
"10307",0,0,NA,0,-1,9
"10308",0,0,NA,0,-1,9
"10309",10570,10571,"mixed_fuel_consumption_per_100_km_l",6.65,-3,9
"10310",0,0,NA,0,-1,9
"10311",10572,10573,"acceleration_0_100_km.h_s",10.65,-3,9
"10312",10574,10575,"engine_hp",135,-3,9
"10313",10576,10577,"city_fuel_per_100km_l",0,-3,9
"10314",10578,10579,"Year_from",2002,-3,9
"10315",0,0,NA,0,-1,9
"10316",0,0,NA,0,-1,8.98648285739862
"10317",10580,10581,"X",46891,-3,9
"10318",0,0,NA,0,-1,9
"10319",0,0,NA,0,-1,9
"10320",0,0,NA,0,-1,9
"10321",10582,10583,"cylinder_bore_mm",0,-3,9
"10322",0,0,NA,0,-1,9
"10323",0,0,NA,0,-1,9
"10324",0,0,NA,0,-1,9
"10325",10584,10585,"number_of_gears",5.5,-3,9
"10326",10586,10587,"mixed_fuel_consumption_per_100_km_l",7.95,-3,9
"10327",0,0,NA,0,-1,9
"10328",0,0,NA,0,-1,9
"10329",0,0,NA,0,-1,9
"10330",0,0,NA,0,-1,9
"10331",0,0,NA,0,-1,9
"10332",0,0,NA,0,-1,9
"10333",10588,10589,"engine_hp_rpm",0,-3,9
"10334",0,0,NA,0,-1,9
"10335",0,0,NA,0,-1,9
"10336",10590,10591,"engine_hp_rpm",0,-3,9
"10337",10592,10593,"turnover_of_maximum_torque_rpm",5.1,-3,9
"10338",10594,10595,"engine_hp_rpm",0,-3,9
